eMessageInfo	2026-04-09-06:47:11.030	XtsStation_ID_2	StationControl	0	STATION_MOVER_GONE
eMessageInfo	2026-04-09-06:47:11.030	XtsStation_ID_3	StationControl	0	STATION_MOVER_ENTER
eMessageVerbose	2026-04-09-06:47:11.030	XtsStation_ID_3	StationState	1	STATION_MOVER_ENTER: PROGRESS_BUSY
eMessageVerbose	2026-04-09-06:47:11.030	Mover_ID_1	fbMoveToPosCa	0	PROGRESS_PREPARE: stMoveData.rPos: 2875.0
eMessageInfo	2026-04-09-06:47:11.032	XtsStation_ID_2	StationControl	0	STATION_ENABLE
eMessageVerbose	2026-04-09-06:47:11.032	Mover_ID_1	fbMoveToPosCa	0	PROGRESS_WORKING: .ModuloActPos: 2480.29577621224
eMessageVerbose	2026-04-09-06:47:11.034	XtsStation_ID_2	StationState	0	STATION_DETECT_MOVER
eMessageVerbose	2026-04-09-06:47:11.034	XtsStation_ID_2	StationGetHead	0	STATION_DETECT_MOVER: PROGRESS_BUSY
eMessageInfo	2026-04-09-06:47:11.034	XtsStation_ID_2	StationGetHead	2	
eMessageVerbose	2026-04-09-06:47:11.034	XtsStation_ID_2	StationState	2	STATION_DETECT_MOVER: PROGRESS_PREPARE
eMessageInfo	2026-04-09-06:47:11.034	XtsStation_ID_2	StationState	2	STATION_MOVER_ENTER: PROGRESS_INIT: nMask: 00000001
eMessageInfo	2026-04-09-06:47:11.036	XtsStation_ID_2	StationControl	0	STATION_MOVER_ENTER
eMessageVerbose	2026-04-09-06:47:11.036	XtsStation_ID_2	StationState	2	STATION_MOVER_ENTER: PROGRESS_BUSY
eMessageVerbose	2026-04-09-06:47:11.036	Mover_ID_2	fbMoveToPosCa	0	PROGRESS_PREPARE: stMoveData.rPos: 2125.0
eMessageVerbose	2026-04-09-06:47:11.038	Mover_ID_2	fbMoveToPosCa	0	PROGRESS_WORKING: .ModuloActPos: 1890.00730392738
eMessageInfo	2026-04-09-06:47:11.330	Mover_ID_2	fbMoveToPosCa	0	PROGRESS_DONE: ModActPos: 2125.00259025954
eMessageInfo	2026-04-09-06:47:11.330	XtsStation_ID_2	StationState	2	STATION_PROCESS_START: 
eMessageInfo	2026-04-09-06:47:11.332	XtsStation_ID_2	StationControl	0	STATION_PROCESS_START
eMessageVerbose	2026-04-09-06:47:11.332	XtsStation_ID_2	StationState	2	STATION_PROCESS_DONE: 
eMessageInfo	2026-04-09-06:47:11.358	Mover_ID_1	fbMoveToPosCa	0	PROGRESS_DONE: ModActPos: 2875.00042014349
